symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2018-07-30 00:00:00+00:00,189.91,192.2,189.07,191.9,21029535,45.7073124713,46.2584669422,45.5051422724,46.1862632997,84118140,0.0,1.0
AAPL,2018-07-31 00:00:00+00:00,190.29,192.14,189.34,190.3,39373038,45.7987704184,46.2440262137,45.5701255506,45.8011772065,157492152,0.0,1.0
AAPL,2018-08-01 00:00:00+00:00,201.5,201.76,197.31,199.13,67935716,48.4967798587,48.5593563489,47.4883356522,47.9263710832,271742864,0.0,1.0
AAPL,2018-08-02 00:00:00+00:00,207.39,208.38,200.35,200.58,62404012,49.9143780392,50.1526500593,48.2199992292,48.2753553551,249616048,0.0,1.0
AAPL,2018-08-03 00:00:00+00:00,207.99,208.74,205.48,207.03,33447396,50.0587853241,50.2392944303,49.4546815155,49.8277336682,133789584,0.0,1.0
AAPL,2018-08-06 00:00:00+00:00,209.07,209.25,207.07,208.0,25425387,50.318718437,50.3620406225,49.8373608206,50.0611921122,101701548,0.0,1.0
AAPL,2018-08-07 00:00:00+00:00,207.11,209.5,206.76,209.32,25587387,49.8469879729,50.4222103246,49.76275039,50.3788881391,102349548,0.0,1.0
AAPL,2018-08-08 00:00:00+00:00,207.25,207.81,204.52,206.05,22525487,49.880683006,50.0154631387,49.2236298596,49.5918684362,90101948,0.0,1.0
AAPL,2018-08-09 00:00:00+00:00,208.88,209.78,207.2,207.28,23492626,50.2729894635,50.4896003909,49.8686490656,49.8879033703,93970504,0.0,1.0
AAPL,2018-08-10 00:00:00+00:00,207.53,209.1,206.67,207.36,24611202,50.1237686024,50.5029634981,49.9160567487,50.0827092824,98444808,0.73,1.0
AAPL,2018-08-13 00:00:00+00:00,208.87,210.95,207.7,207.7,25890880,50.4474126535,50.9497855089,50.1648279223,50.1648279223,103563520,0.0,1.0
AAPL,2018-08-14 00:00:00+00:00,209.75,210.56,208.26,210.16,20748010,50.6599550154,50.8555905985,50.3000821526,50.758980434,82992040,0.0,1.0
AAPL,2018-08-15 00:00:00+00:00,210.24,210.74,208.33,209.22,28807564,50.7783024669,50.8990651726,50.3169889314,50.5319465474,115230256,0.0,1.0
AAPL,2018-08-16 00:00:00+00:00,213.32,213.81,211.47,211.75,28500367,51.5222007337,51.6405481852,51.0753787228,51.1430058379,114001468,0.0,1.0
AAPL,2018-08-17 00:00:00+00:00,217.58,217.95,213.16,213.44,35426997,52.5510989857,52.6404633879,51.4835566678,51.551183783,141707988,0.0,1.0
AAPL,2018-08-20 00:00:00+00:00,215.46,219.18,215.11,218.1,30287695,52.0390651138,52.9375396437,51.9545312198,52.6766921996,121150780,0.0,1.0
AAPL,2018-08-21 00:00:00+00:00,215.04,217.19,214.03,216.8,26159755,51.9376244411,52.4569040753,51.6936837757,52.3627091649,104639020,0.0,1.0
AAPL,2018-08-22 00:00:00+00:00,215.05,216.36,213.84,214.1,19018131,51.9400396952,52.2564379839,51.6477939475,51.7105905545,76072524,0.0,1.0
AAPL,2018-08-23 00:00:00+00:00,215.49,217.05,214.6,214.65,18883224,52.0463108761,52.4230905177,51.8313532601,51.8434295307,75532896,0.0,1.0
AAPL,2018-08-24 00:00:00+00:00,216.16,216.9,215.11,216.6,18476356,52.2081329017,52.386861706,51.9545312198,52.3144040826,73905424,0.0,1.0
AAPL,2018-08-27 00:00:00+00:00,217.94,218.74,216.33,217.15,20525117,52.6380481338,52.8312684628,52.2491922216,52.4472430588,82100468,0.0,1.0
AAPL,2018-08-28 00:00:00+00:00,219.7,220.54,218.92,219.01,22776766,53.0631328576,53.2660142031,52.8747430368,52.8964803238,91107064,0.0,1.0
AAPL,2018-08-29 00:00:00+00:00,222.98,223.49,219.41,220.15,27254804,53.8553362066,53.9785141663,52.9930904883,53.1718192927,109019216,0.0,1.0
AAPL,2018-08-30 00:00:00+00:00,225.03,228.26,222.4,223.25,48793824,54.3504632997,55.1305903781,53.7152514681,53.9205480676,195175296,0.0,1.0
AAPL,2018-08-31 00:00:00+00:00,227.63,228.87,226.0,226.51,43340134,54.978429369,55.277920879,54.5847429486,54.7079209084,173360536,0.0,1.0
AAPL,2018-09-04 00:00:00+00:00,228.36,229.18,226.63,228.41,27390132,55.1547429193,55.3527937565,54.7369039578,55.1668191898,109560528,0.0,1.0
AAPL,2018-09-05 00:00:00+00:00,226.87,229.67,225.1,228.99,33332960,54.7948700565,55.471141208,54.3673700785,55.3069039284,133331840,0.0,1.0
AAPL,2018-09-06 00:00:00+00:00,223.1,227.35,221.3,226.23,34289976,53.8843192559,54.9108022539,53.4495735156,54.6402937932,137159904,0.0,1.0
AAPL,2018-09-07 00:00:00+00:00,221.3,225.37,220.71,221.85,37619810,53.4495735156,54.4325819395,53.307073523,53.5824124918,150479240,0.0,1.0
AAPL,2018-09-10 00:00:00+00:00,218.33,221.85,216.47,220.95,39516453,52.7322430442,53.5824124918,52.2830057792,53.3650396217,158065812,0.0,1.0
AAPL,2018-09-11 00:00:00+00:00,223.85,224.3,216.56,218.01,35749049,54.0654633144,54.1741497495,52.3047430662,52.6549549125,142996196,0.0,1.0
AAPL,2018-09-12 00:00:00+00:00,221.07,225.0,219.84,224.94,49278740,53.3940226711,54.3432175374,53.0969464152,54.3287260127,197114960,0.0,1.0
AAPL,2018-09-13 00:00:00+00:00,226.41,228.35,222.57,223.52,41706377,54.6837683673,55.1523276652,53.756310788,53.9857599287,166825508,0.0,1.0
AAPL,2018-09-14 00:00:00+00:00,223.84,226.84,222.52,225.75,31999289,54.0630480603,54.7876242941,53.7442345174,54.5243615958,127997156,0.0,1.0
AAPL,2018-09-17 00:00:00+00:00,217.88,222.95,217.27,222.15,37195133,52.6235566091,53.8480904443,52.4762261082,53.6548701152,148780532,0.0,1.0
AAPL,2018-09-18 00:00:00+00:00,218.24,221.85,217.12,217.79,31571712,52.7105057571,53.5824124918,52.4399972965,52.6018193221,126286848,0.0,1.0
AAPL,2018-09-19 00:00:00+00:00,218.37,219.62,215.3,218.5,27123833,52.7419040606,53.0438108247,52.000421048,52.7733023641,108495332,0.0,1.0
AAPL,2018-09-20 00:00:00+00:00,220.03,222.28,219.15,220.24,26608794,53.1428362433,53.6862684187,52.9302938814,53.1935565797,106435176,0.0,1.0
AAPL,2018-09-21 00:00:00+00:00,217.66,221.36,217.29,220.78,96246748,52.5704210186,53.4640650403,52.4810566164,53.3239803018,384986992,0.0,1.0
AAPL,2018-09-24 00:00:00+00:00,220.79,221.26,216.63,216.82,27693358,53.3263955559,53.4399124992,52.321649845,52.3675396731,110773432,0.0,1.0
AAPL,2018-09-25 00:00:00+00:00,222.19,222.82,219.7,219.75,24554379,53.6645311317,53.8166921408,53.0631328576,53.0752091282,98217516,0.0,1.0
AAPL,2018-09-26 00:00:00+00:00,220.42,223.75,219.76,221.0,23984706,53.2370311537,54.0413107733,53.0776243823,53.3771158923,95938824,0.0,1.0
AAPL,2018-09-27 00:00:00+00:00,224.95,226.44,223.54,223.82,30181227,54.3311412668,54.6910141296,53.9905904369,54.0582175521,120724908,0.0,1.0
AAPL,2018-09-28 00:00:00+00:00,225.74,225.84,224.02,224.79,22929364,54.5219463417,54.5460988828,54.1065226343,54.292497201,91717456,0.0,1.0
AAPL,2018-10-01 00:00:00+00:00,227.26,229.42,226.35,227.95,23600802,54.8890649669,55.4107598552,54.6692768426,55.0557175006,94403208,0.0,1.0
AAPL,2018-10-02 00:00:00+00:00,229.28,230.0,226.63,227.25,24788170,55.3769462976,55.5508445938,54.7369039578,54.8866497127,99152680,0.0,1.0
AAPL,2018-10-03 00:00:00+00:00,232.07,233.47,229.78,230.05,28654799,56.0508021951,56.3889377709,55.4977090033,55.5629208643,114619196,0.0,1.0
AAPL,2018-10-04 00:00:00+00:00,227.99,232.35,226.73,230.78,32042000,55.0653785171,56.1184293103,54.7610564989,55.7392344146,128168000,0.0,1.0
AAPL,2018-10-05 00:00:00+00:00,224.29,228.41,220.58,227.96,33580463,54.1717344954,55.1668191898,53.2756752195,55.0581327548,134321852,0.0,1.0
AAPL,2018-10-08 00:00:00+00:00,223.77,224.8,220.2,222.21,29663923,54.0461412815,54.2949124551,53.1838955632,53.6693616399,118655692,0.0,1.0
AAPL,2018-10-09 00:00:00+00:00,226.87,227.27,222.25,223.64,26891029,54.7948700565,54.891480221,53.6790226564,54.014742978,107564116,0.0,1.0
AAPL,2018-10-10 00:00:00+00:00,216.36,226.35,216.05,225.46,41990554,52.2564379839,54.6692768426,52.1815651064,54.4543192266,167962216,0.0,1.0
AAPL,2018-10-11 00:00:00+00:00,214.45,219.5,212.32,214.52,53124392,51.7951244484,53.0148277753,51.2806753224,51.8120312272,212497568,0.0,1.0
AAPL,2018-10-12 00:00:00+00:00,222.11,222.88,216.84,220.42,40337851,53.6452090988,53.8311836655,52.3723701813,53.2370311537,161351404,0.0,1.0
AAPL,2018-10-15 00:00:00+00:00,217.36,221.83,217.27,221.16,30791007,52.4979633952,53.5775819836,52.4762261082,53.4157599581,123164028,0.0,1.0
AAPL,2018-10-16 00:00:00+00:00,222.15,222.99,216.76,218.93,29183963,53.6548701152,53.8577514607,52.3530481484,52.8771582909,116735852,0.0,1.0
AAPL,2018-10-17 00:00:00+00:00,221.19,222.64,219.34,222.3,22885397,53.4230057204,53.7732175668,52.9761837095,53.6910989269,91541588,0.0,1.0
AAPL,2018-10-18 00:00:00+00:00,216.02,219.74,213.0,217.86,32581315,52.1743193441,53.0727938741,51.444912602,52.6187261009,130325260,0.0,1.0
AAPL,2018-10-19 00:00:00+00:00,219.31,221.26,217.43,218.06,33078726,52.9689379472,53.4399124992,52.514870174,52.6670311831,132314904,0.0,1.0
AAPL,2018-10-22 00:00:00+00:00,220.65,223.36,218.94,219.79,28792082,53.2925819983,53.9471158629,52.879573545,53.0848701446,115168328,0.0,1.0
AAPL,2018-10-23 00:00:00+00:00,222.73,223.25,214.7,215.83,38767846,53.7949548538,53.9205480676,51.8555058012,52.128429516,155071384,0.0,1.0
AAPL,2018-10-24 00:00:00+00:00,215.09,224.23,214.54,222.6,40925163,51.9497007116,54.1572429707,51.8168617354,53.7635565503,163700652,0.0,1.0
AAPL,2018-10-25 00:00:00+00:00,219.8,221.38,216.75,217.71,29855768,53.0872853987,53.4688955485,52.3506328943,52.5824972892,119423072,0.0,1.0
AAPL,2018-10-26 00:00:00+00:00,216.3,220.19,212.67,215.9,47258375,52.2419464593,53.1814803091,51.3652092163,52.1453362947,189033500,0.0,1.0
AAPL,2018-10-29 00:00:00+00:00,212.24,219.69,206.09,219.19,45935520,51.2613532895,53.0607176035,49.7759720101,52.9399548979,183742080,0.0,1.0
AAPL,2018-10-30 00:00:00+00:00,213.3,215.18,209.27,211.15,36659990,51.5173702254,51.9714379986,50.544022818,50.9980905912,146639960,0.0,1.0
AAPL,2018-10-31 00:00:00+00:00,218.86,220.45,216.62,216.88,38358933,52.8602515121,53.2442769161,52.3192345909,52.3820311978,153435732,0.0,1.0
AAPL,2018-11-01 00:00:00+00:00,222.22,222.36,216.81,219.05,58323180,53.671776894,53.7055904516,52.365124419,52.9061413403,233292720,0.0,1.0
AAPL,2018-11-02 00:00:00+00:00,207.48,213.65,205.43,209.55,91328654,50.1116923318,51.6019041194,49.6165652387,50.6116499331,365314616,0.0,1.0
AAPL,2018-11-05 00:00:00+00:00,201.59,204.39,198.17,204.3,66163669,48.6891076594,49.3653788109,47.8630907528,49.3436415239,264654676,0.0,1.0
AAPL,2018-11-06 00:00:00+00:00,203.77,204.72,201.69,201.92,31882881,49.215633056,49.4450821967,48.7132602005,48.7688110451,127531524,0.0,1.0
AAPL,2018-11-07 00:00:00+00:00,209.95,210.06,204.13,205.97,33424434,50.7082600976,50.7348278929,49.302582204,49.7469889608,133697736,0.0,1.0
AAPL,2018-11-08 00:00:00+00:00,208.49,210.12,206.75,209.98,25362636,50.5319465474,50.9270114084,50.1102208676,50.8930794572,101450544,0.73,1.0
AAPL,2018-11-09 00:00:00+00:00,204.47,206.01,202.25,205.55,34365750,49.5576148043,49.9308662681,49.0195510059,49.8193755711,137463000,0.0,1.0
AAPL,2018-11-12 00:00:00+00:00,194.17,199.85,193.79,199.0,51135518,47.0611926764,48.437860413,46.9690916659,48.2318449947,204542072,0.0,1.0
AAPL,2018-11-13 00:00:00+00:00,192.23,197.18,191.45,191.63,46882936,46.5909927805,47.7907296284,46.4019433378,46.4455701323,187531744,0.0,1.0
AAPL,2018-11-14 00:00:00+00:00,186.8,194.48,185.93,193.9,60800957,45.2749178141,47.1363277114,45.0640549742,46.9957524847,243203828,0.0,1.0
AAPL,2018-11-15 00:00:00+00:00,191.41,191.97,186.9,188.39,46478801,46.3922484946,46.5279762996,45.2991549221,45.6602878319,185915204,0.0,1.0
AAPL,2018-11-16 00:00:00+00:00,193.53,194.97,189.46,190.5,36928253,46.906075185,47.2550895407,45.9196248879,46.1716908115,147713012,0.0,1.0
AAPL,2018-11-19 00:00:00+00:00,185.86,190.7,184.99,190.0,41920872,45.0470889985,46.2201650275,44.8362261586,46.0505052713,167683488,0.0,1.0
AAPL,2018-11-20 00:00:00+00:00,176.98,181.47,175.51,178.37,67825247,42.8948338048,43.9830799557,42.5385483166,43.2317296065,271300988,0.0,1.0
AAPL,2018-11-21 00:00:00+00:00,176.78,180.27,176.55,179.73,31124210,42.8463595887,43.6922346592,42.7906142402,43.5613542758,124496840,0.0,1.0
AAPL,2018-11-23 00:00:00+00:00,172.29,176.595,172.1,174.94,23623972,41.7581134378,42.8015209389,41.7120629326,42.4003968008,94495888,0.0,1.0
AAPL,2018-11-26 00:00:00+00:00,174.62,174.95,170.26,174.24,44998520,42.3228380551,42.4028205116,41.2661001447,42.2307370446,179994080,0.0,1.0
AAPL,2018-11-27 00:00:00+00:00,174.24,174.77,170.88,171.51,41387377,42.2307370446,42.3591937172,41.4163702145,41.5690639951,165549508,0.0,1.0
AAPL,2018-11-28 00:00:00+00:00,180.94,181.29,174.93,176.73,46062539,43.8546232831,43.9394531612,42.39797309,42.8342410347,184250156,0.0,1.0
AAPL,2018-11-29 00:00:00+00:00,179.55,182.8,177.7,182.66,41769992,43.5177274814,44.3054334926,43.0693409827,44.2715015413,167079968,0.0,1.0
AAPL,2018-11-30 00:00:00+00:00,178.58,180.33,177.03,180.29,39531549,43.2826275334,43.7067769241,42.9069523588,43.6970820808,158126196,0.0,1.0
AAPL,2018-12-03 00:00:00+00:00,184.82,184.94,181.21,184.46,40798002,44.7950230749,44.8241076046,43.9200634748,44.707769486,163192008,0.0,1.0
AAPL,2018-12-04 00:00:00+00:00,176.69,182.39,176.27,180.95,41344282,42.8245461915,44.2060613496,42.7227503377,43.8570469939,165377128,0.0,1.0
AAPL,2018-12-06 00:00:00+00:00,174.72,174.78,170.42,171.76,43098410,42.3470751631,42.361617428,41.3048795175,41.6296567652,172393640,0.0,1.0
AAPL,2018-12-07 00:00:00+00:00,168.49,174.49,168.3,173.49,42281631,40.8371033324,42.2913298147,40.7910528271,42.0489587343,169126524,0.0,1.0
AAPL,2018-12-10 00:00:00+00:00,169.6,170.09,163.33,165.0,62025994,41.1061352316,41.224897061,39.5864685577,39.9912282619,248103976,0.0,1.0
AAPL,2018-12-11 00:00:00+00:00,168.63,171.79,167.0,171.66,47281665,40.8710352837,41.6369278976,40.4759704227,41.6054196572,189126660,0.0,1.0
AAPL,2018-12-12 00:00:00+00:00,169.1,171.92,169.02,170.4,35627674,40.9849496914,41.6684361381,40.965560005,41.3000320959,142510696,0.0,1.0
AAPL,2018-12-13 00:00:00+00:00,170.95,172.57,169.55,170.49,31897827,41.4333361901,41.8259773403,41.0940166776,41.3218454932,127591308,0.0,1.0
AAPL,2018-12-14 00:00:00+00:00,165.48,169.08,165.28,169.0,40703710,40.1075663805,40.9801022698,40.0590921644,40.9607125834,162814840,0.0,1.0
AAPL,2018-12-17 00:00:00+00:00,163.94,168.35,162.73,165.45,44287922,39.7343149167,40.8031713812,39.4410459094,40.1002952481,177151688,0.0,1.0
AAPL,2018-12-18 00:00:00+00:00,166.07,167.53,164.39,165.38,33841518,40.2505653179,40.6044270953,39.8433819029,40.0833292724,135366072,0.0,1.0
AAPL,2018-12-19 00:00:00+00:00,160.89,167.45,159.09,166.0,49047297,38.9950831216,40.5850374088,38.5588151769,40.2335993423,196189188,0.0,1.0
AAPL,2018-12-20 00:00:00+00:00,156.83,162.11,155.3,160.4,64772960,38.0110565352,39.2907758396,37.6402287823,38.8763212922,259091840,0.0,1.0
AAPL,2018-12-21 00:00:00+00:00,150.73,158.16,149.63,156.86,95744384,36.5325929449,38.3334100721,36.2659847565,38.0183276676,382977536,0.0,1.0
AAPL,2018-12-24 00:00:00+00:00,146.83,151.55,146.59,148.15,37169232,35.5873457315,36.7313372309,35.5291766722,35.9072755576,148676928,0.0,1.0
AAPL,2018-12-26 00:00:00+00:00,157.17,157.23,146.72,148.3,58582544,38.0934627026,38.1080049674,35.5606849126,35.9436312196,234330176,0.0,1.0
AAPL,2018-12-27 00:00:00+00:00,156.15,156.77,150.07,155.84,53117065,37.8462442006,37.9965142704,36.3726280319,37.7711091657,212468260,0.0,1.0
AAPL,2018-12-28 00:00:00+00:00,156.23,158.52,154.55,157.5,42291424,37.865633887,38.4206636611,37.458450472,38.1734451591,169165696,0.0,1.0
AAPL,2018-12-31 00:00:00+00:00,157.74,159.36,156.48,158.53,35003466,38.2316142184,38.6242553686,37.9262266571,38.4230873719,140013864,0.0,1.0
AAPL,2019-01-02 00:00:00+00:00,157.92,158.85,154.23,154.89,37039737,38.2752410128,38.5006461176,37.3808917263,37.5408566393,148158948,0.0,1.0
AAPL,2019-01-03 00:00:00+00:00,142.19,145.72,142.0,143.98,91312195,34.4627439185,35.3183138323,34.4166934133,34.8965881524,365248780,0.0,1.0
AAPL,2019-01-04 00:00:00+00:00,148.26,148.55,143.8,144.53,58607070,35.9339363764,36.0042239897,34.8529613579,35.0298922466,234428280,0.0,1.0
AAPL,2019-01-07 00:00:00+00:00,147.93,148.83,145.9,148.7,54777764,35.8539539199,36.0720878922,35.3619406267,36.0405796518,219111056,0.0,1.0
AAPL,2019-01-08 00:00:00+00:00,150.75,151.82,148.52,149.56,41025314,36.5374403666,36.7967774226,35.9969528573,36.2490187809,164101256,0.0,1.0
AAPL,2019-01-09 00:00:00+00:00,153.31,154.53,149.63,151.29,45099081,37.1579103323,37.4536030504,36.2659847565,36.66832075,180396324,0.0,1.0
AAPL,2019-01-10 00:00:00+00:00,153.8,153.97,150.86,152.5,35780670,37.2766721617,37.3178752454,36.5641011854,36.9615897572,143122680,0.0,1.0
AAPL,2019-01-11 00:00:00+00:00,152.29,153.7,151.51,152.88,27023241,36.9106918303,37.2524350537,36.7216423876,37.0536907678,108092964,0.0,1.0
AAPL,2019-01-14 00:00:00+00:00,150.0,151.27,149.22,150.85,32439186,36.3556620563,36.6634733284,36.1666126136,36.5616774746,129756744,0.0,1.0
AAPL,2019-01-15 00:00:00+00:00,153.07,153.39,150.05,150.27,28710324,37.099741273,37.1773000187,36.3677806103,36.421102248,114841296,0.0,1.0
AAPL,2019-01-16 00:00:00+00:00,154.94,155.88,153.0,153.08,30569706,37.5529751933,37.7808040089,37.0827752974,37.1021649838,122278824,0.0,1.0
AAPL,2019-01-17 00:00:00+00:00,155.86,157.66,153.26,154.2,29821160,37.7759565873,38.2122245319,37.1457917783,37.3736205938,119284640,0.0,1.0
AAPL,2019-01-18 00:00:00+00:00,156.82,157.88,155.98,157.5,33751023,38.0086328244,38.2655461696,37.8050411169,38.1734451591,135004092,0.0,1.0
AAPL,2019-01-22 00:00:00+00:00,153.3,156.73,152.62,156.41,30393970,37.1554866215,37.9868194272,36.9906742869,37.9092606815,121575880,0.0,1.0
AAPL,2019-01-23 00:00:00+00:00,153.92,155.14,151.7,154.15,23130570,37.3057566913,37.6014494094,36.7676928929,37.3615020398,92522280,0.0,1.0
AAPL,2019-01-24 00:00:00+00:00,152.7,154.48,151.74,154.11,25441549,37.0100639733,37.4414844964,36.7773877361,37.3518071966,101766196,0.0,1.0
AAPL,2019-01-25 00:00:00+00:00,157.76,158.13,154.32,155.48,33547893,38.23646164,38.3261389397,37.4027051235,37.6838555767,134191572,0.0,1.0
AAPL,2019-01-28 00:00:00+00:00,156.3,156.33,153.66,155.79,26192058,37.8825998626,37.889870995,37.2427402104,37.7589906116,104768232,0.0,1.0
AAPL,2019-01-29 00:00:00+00:00,154.68,158.13,154.11,156.25,41587239,37.4899587124,38.3261389397,37.3518071966,37.8704813086,166348956,0.0,1.0
AAPL,2019-01-30 00:00:00+00:00,165.25,166.15,160.23,163.25,61109780,40.051821032,40.2699550043,38.8351182085,39.5670788712,244439120,0.0,1.0
AAPL,2019-01-31 00:00:00+00:00,166.44,169.0,164.56,166.11,40739649,40.3402426176,40.9607125834,39.8845849865,40.2602601611,162958596,0.0,1.0
AAPL,2019-02-01 00:00:00+00:00,166.52,168.98,165.93,166.96,32668138,40.3596323041,40.9558651618,40.2166333667,40.4662755794,130672552,0.0,1.0
AAPL,2019-02-04 00:00:00+00:00,171.25,171.66,167.28,167.41,31495582,41.5060475142,41.6054196572,40.5438343252,40.5753425656,125982328,0.0,1.0
AAPL,2019-02-05 00:00:00+00:00,174.18,175.08,172.35,172.86,36101628,42.2161947797,42.4343287521,41.7726557027,41.8962649537,144406512,0.0,1.0
AAPL,2019-02-06 00:00:00+00:00,174.24,175.57,172.85,174.65,28239591,42.2307370446,42.5530905815,41.8938412428,42.3301091875,112958364,0.0,1.0
AAPL,2019-02-07 00:00:00+00:00,170.94,173.94,170.34,172.4,31741690,41.4309124793,42.1580257205,41.2854898311,41.7847742567,126966760,0.0,1.0
AAPL,2019-02-08 00:00:00+00:00,170.41,170.66,168.42,168.99,23819966,41.4793866954,41.540239032,40.9950020964,41.1337454237,95279864,0.73,1.0
AAPL,2019-02-11 00:00:00+00:00,169.43,171.21,169.25,171.05,20993425,41.2408455361,41.6741141724,41.1970318537,41.635168677,83973700,0.0,1.0
AAPL,2019-02-12 00:00:00+00:00,170.89,171.0,169.7,170.1,22283523,41.5962231816,41.6229982097,41.3065660596,41.4039297981,89134092,0.0,1.0
AAPL,2019-02-13 00:00:00+00:00,170.18,172.48,169.92,171.39,22490233,41.4234025458,41.9832440422,41.3601161157,41.7179278547,89960932,0.0,1.0
AAPL,2019-02-14 00:00:00+00:00,170.8,171.26,169.38,169.71,21835747,41.5743163404,41.6862846397,41.2286750688,41.309000153,87342988,0.0,1.0
AAPL,2019-02-15 00:00:00+00:00,170.42,171.7,169.75,171.25,24626814,41.4818207889,41.7933847521,41.3187365269,41.6838505463,98507256,0.0,1.0
AAPL,2019-02-19 00:00:00+00:00,170.93,171.44,169.49,169.71,18972826,41.6059595555,41.730098322,41.2554500968,41.309000153,75891304,0.0,1.0
AAPL,2019-02-20 00:00:00+00:00,172.03,173.32,170.99,171.19,26114362,41.8737098363,42.187707893,41.6205641162,41.6692459855,104457448,0.0,1.0
AAPL,2019-02-21 00:00:00+00:00,171.06,172.37,170.3,171.8,17249670,41.6376027705,41.9564690141,41.4526116673,41.8177256867,68998680,0.0,1.0
AAPL,2019-02-22 00:00:00+00:00,172.97,173.0,171.38,171.58,18913154,42.1025146218,42.1098169022,41.7154937613,41.7641756305,75652616,0.0,1.0
AAPL,2019-02-25 00:00:00+00:00,174.23,175.87,173.95,174.16,21873358,42.4092103981,42.808401726,42.3410557811,42.3921717439,87493432,0.0,1.0
AAPL,2019-02-26 00:00:00+00:00,174.33,175.3,173.17,173.71,17070211,42.4335513327,42.6696583986,42.1511964911,42.282637538,68280844,0.0,1.0
AAPL,2019-02-27 00:00:00+00:00,174.87,175.0,172.73,173.21,27835389,42.5649923797,42.5966355947,42.0440963787,42.1609328649,111341556,0.0,1.0
AAPL,2019-02-28 00:00:00+00:00,173.15,174.91,172.92,174.32,28215416,42.1463283041,42.5747287536,42.0903441545,42.4311172393,112861664,0.0,1.0
AAPL,2019-03-01 00:00:00+00:00,174.97,175.15,172.89,174.28,25886167,42.5893333143,42.6331469967,42.0830418741,42.4213808654,103544668,0.0,1.0
AAPL,2019-03-04 00:00:00+00:00,175.85,177.75,173.97,175.69,27436203,42.803533539,43.2660112969,42.3459239681,42.7645880436,109744812,0.0,1.0
AAPL,2019-03-05 00:00:00+00:00,175.53,176.0,174.54,175.94,19737419,42.7256425482,42.840044941,42.4846672954,42.8254403802,78949676,0.0,1.0
AAPL,2019-03-06 00:00:00+00:00,174.52,175.49,173.94,174.67,20810384,42.4797991085,42.7159061744,42.3386216877,42.5163105105,83241536,0.0,1.0
AAPL,2019-03-07 00:00:00+00:00,172.5,174.44,172.02,173.87,24796374,41.9881122291,42.4603263608,41.8712757429,42.3215830334,99185496,0.0,1.0
AAPL,2019-03-08 00:00:00+00:00,172.91,173.07,169.5,170.32,23999358,42.087910061,42.1268555564,41.2578841903,41.4574798542,95997432,0.0,1.0
AAPL,2019-03-11 00:00:00+00:00,178.9,179.12,175.35,175.49,32011034,43.5459320451,43.5994821013,42.6818288659,42.7159061744,128044136,0.0,1.0
AAPL,2019-03-12 00:00:00+00:00,180.91,182.67,179.37,180.0,32467584,44.0351848311,44.4635852805,43.6603344379,43.813682326,129870336,0.0,1.0
AAPL,2019-03-13 00:00:00+00:00,181.71,183.3,180.92,182.25,31032524,44.2299123081,44.6169331686,44.0376189246,44.3613533551,124130096,0.0,1.0
AAPL,2019-03-14 00:00:00+00:00,183.73,184.1,182.56,183.9,23579508,44.7215991875,44.8116606456,44.4368102524,44.7629787764,94318032,0.0,1.0
AAPL,2019-03-15 00:00:00+00:00,186.12,187.33,183.74,184.85,39042912,45.3033475251,45.597872834,44.724033281,44.9942176553,156171648,0.0,1.0
AAPL,2019-03-18 00:00:00+00:00,188.02,188.39,185.79,185.8,26219832,45.765825283,45.8558867411,45.2230224408,45.2254565343,104879328,0.0,1.0
AAPL,2019-03-19 00:00:00+00:00,186.53,188.99,185.92,188.35,31646369,45.403145357,46.0019323488,45.2546656558,45.8461503672,126585476,0.0,1.0
AAPL,2019-03-20 00:00:00+00:00,188.16,189.49,184.73,186.23,31035231,45.7999025914,46.123637022,44.9650085338,45.3301225532,124140924,0.0,1.0
AAPL,2019-03-21 00:00:00+00:00,195.09,196.33,189.81,190.02,51034237,47.486729361,47.7885569503,46.2015280128,46.2526439755,204136948,0.0,1.0
AAPL,2019-03-22 00:00:00+00:00,191.05,197.69,190.78,195.34,42407666,46.5033556021,48.1195936613,46.4376350786,47.5475816976,169630664,0.0,1.0
AAPL,2019-03-25 00:00:00+00:00,188.74,191.98,186.6,191.51,43845293,45.9410800123,46.7297262941,45.4201840113,46.6153239014,175381172,0.0,1.0
AAPL,2019-03-26 00:00:00+00:00,186.79,192.88,184.58,191.66,49800538,45.4664317871,46.9487947058,44.9284971318,46.6518353033,199202152,0.0,1.0
AAPL,2019-03-27 00:00:00+00:00,188.47,189.76,186.55,188.75,29848427,45.8753594888,46.1893575454,45.408013544,45.9435141057,119393708,0.0,1.0
AAPL,2019-03-28 00:00:00+00:00,188.72,189.56,187.53,188.95,20780363,45.9362118253,46.1406756762,45.6465547033,45.992195975,83121452,0.0,1.0
AAPL,2019-03-29 00:00:00+00:00,189.95,190.08,188.54,189.83,23563961,46.2356053212,46.2672485363,45.892398143,46.2063961997,94255844,0.0,1.0
AAPL,2019-04-01 00:00:00+00:00,191.24,191.68,188.38,191.64,27861964,46.5496033779,46.6567034903,45.8534526476,46.6469671164,111447856,0.0,1.0
AAPL,2019-04-02 00:00:00+00:00,194.02,194.46,191.05,191.09,22765732,47.2262813605,47.3333814729,46.5033556021,46.513091976,91062928,0.0,1.0
